기준일,브랜드,매장명,폐기유형,폐기사유,중분류명,품목코드,품목명,폐기수량,단가,폐기금액
2026-09-03,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,1,6900,6900
2026-09-01,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,7,4800,33600
2026-09-01,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),건강빵,103571,올리브치즈치아바타,2,5200,10400
2026-09-02,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,2,5500,11000
2026-09-01,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),4,5500,22000
2026-09-02,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),2,5500,11000
2026-09-03,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),2,5500,11000
2026-09-02,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),건강빵,103622,마르게리따포카치아,1,5500,5500
2026-09-02,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),소금빵,102778,앙버터소금빵,5,4800,24000
2026-09-03,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),소금빵,102778,앙버터소금빵,6,4800,28800
2026-09-01,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,3,3600,10800
2026-09-02,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,5,3600,18000
2026-09-03,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,7,3600,25200
2026-09-01,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,7,4700,32900
2026-09-03,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,14,4700,65800
2026-09-01,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),간식빵,101957,초코허니러스크,2,5800,11600
2026-09-02,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),간식빵,101957,초코허니러스크,12,5800,69600
2026-09-02,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),간식빵,103704,크림치즈포테이토,1,4200,4200
2026-09-01,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),간식빵,103882,저당 쫀득 단팥빵,3,4200,12600
2026-09-02,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),파운드,102607,레몬파운드,8,5600,44800
2026-09-02,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),디저트,103737,허쉬딥초코롤케이크(조각),8,6500,52000
2026-09-01,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),시그니처샌드,102272,땅콩크림샌드,1,5800,5800
2026-09-01,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,1,8900,8900
2026-09-03,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,1,8900,8900
2026-09-02,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,3,7900,23700
2026-09-01,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),식빵,102966,달밤식빵,4,8900,35600
2026-09-03,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),식빵,102966,달밤식빵,1,8900,8900
2026-09-01,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,3,6900,20700
2026-09-03,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,13,6900,89700
2026-09-03,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),미니식빵,103827,촉촉연유브래드,1,6900,6900
2026-09-01,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),4,5500,22000
2026-09-03,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),12,5500,66000
2026-09-01,밀도,밀도 롯데평촌점,폐기,유통기한초과(폐기),스콘,101119,레몬스콘,2,3800,7600
2026-09-01,밀도,밀도 롯데김포점,폐기,유통기한초과(폐기),간식빵,103882,저당 쫀득 단팥빵,2,4200,8400
2026-09-01,밀도,밀도 롯데김포점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,2,7900,15800
2026-09-02,밀도,밀도 롯데김포점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,1,7900,7900
2026-09-03,밀도,밀도 롯데김포점,폐기,유통기한초과(폐기),식빵,100004,리치식빵,2,8400,16800
2026-09-01,밀도,밀도 롯데김포점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,4,6900,27600
2026-09-01,밀도,밀도 롯데김포점,폐기,유통기한초과(폐기),스콘,101119,레몬스콘,1,3800,3800
2026-09-01,밀도,밀도 롯데김포점,폐기,유통기한초과(폐기),스콘,102977,리코타사워크림스콘,11,4200,46200
2026-09-01,밀도,밀도 롯데소공점,폐기,유통기한초과(폐기),간식빵,101451,허니러스크,4,5200,20800
2026-09-01,밀도,밀도 롯데소공점,폐기,유통기한초과(폐기),세이보리,103885,전주비빔밥샌드,4,8200,32800
2026-09-02,밀도,밀도 롯데소공점,폐기,유통기한초과(폐기),세이보리,103885,전주비빔밥샌드,3,8200,24600
2026-09-03,밀도,밀도 롯데소공점,폐기,유통기한초과(폐기),식빵,100003,담백식빵,1,7800,7800
2026-09-02,밀도,밀도 롯데소공점,폐기,유통기한초과(폐기),식빵,100004,리치식빵,8,8400,67200
