기준일,브랜드,매장명,폐기유형,폐기사유,중분류명,품목코드,품목명,폐기수량,단가,폐기금액
2026-07-12,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103028,그릴드닭가슴살 당근라페 샌드위치,4,8900,35600
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103028,그릴드닭가슴살 당근라페 샌드위치,2,8900,17800
2026-07-26,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103028,그릴드닭가슴살 당근라페 샌드위치,5,8900,44500
2026-07-29,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103028,그릴드닭가슴살 당근라페 샌드위치,2,8900,17800
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103028,그릴드닭가슴살 당근라페 샌드위치,1,8900,8900
2026-07-06,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103286,에그마요 소금빵,1,5200,5200
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103286,에그마요 소금빵,2,5200,10400
2026-07-10,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103286,에그마요 소금빵,3,5200,15600
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103286,에그마요 소금빵,6,5200,31200
2026-07-21,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103286,에그마요 소금빵,2,5200,10400
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103286,에그마요 소금빵,1,5200,5200
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103286,에그마요 소금빵,6,5200,31200
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103286,에그마요 소금빵,3,5200,15600
2026-07-03,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,1,8900,8900
2026-07-10,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,1,8900,8900
2026-07-11,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,1,8900,8900
2026-07-15,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,1,8900,8900
2026-07-22,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,2,8900,17800
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,6,8900,53400
2026-07-24,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,2,8900,17800
2026-07-25,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,4,8900,35600
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103805,아이올리베이컨토마토샌드위치,2,8900,17800
2026-07-02,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103806,바질치폴레닭가슴살샌드위치,1,8900,8900
2026-07-03,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103806,바질치폴레닭가슴살샌드위치,1,8900,8900
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103806,바질치폴레닭가슴살샌드위치,1,8900,8900
2026-07-12,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103806,바질치폴레닭가슴살샌드위치,1,8900,8900
2026-07-24,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103806,바질치폴레닭가슴살샌드위치,2,8900,17800
2026-07-02,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,4,7900,31600
2026-07-03,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,1,7900,7900
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,1,7900,7900
2026-07-09,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,7,7900,55300
2026-07-11,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,2,7900,15800
2026-07-13,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,1,7900,7900
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,4,7900,31600
2026-07-22,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,3,7900,23700
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,1,7900,7900
2026-07-25,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,1,7900,7900
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),샌드위치,103807,잠봉에멘탈크로와상샌드위치,3,7900,23700
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,100004,리치식빵,2,8400,16800
2026-07-27,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102321,담백식빵Half,2,4500,9000
2026-07-03,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,4,6900,27600
2026-07-05,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,6,6900,41400
2026-07-06,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,8,6900,55200
2026-07-09,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,3,6900,20700
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,2,6900,13800
2026-07-18,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,1,6900,6900
2026-07-20,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,1,6900,6900
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,5,6900,34500
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,2,6900,13800
2026-07-29,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,9,6900,62100
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,6,6900,41400
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102684,튼튼고양식빵,5,6900,34500
2026-07-01,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102966,달밤식빵,4,8900,35600
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102966,달밤식빵,6,8900,53400
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102966,달밤식빵,2,8900,17800
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102966,달밤식빵,5,8900,44500
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102966,달밤식빵,1,8900,8900
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,102966,달밤식빵,1,8900,8900
2026-07-01,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103644,더잡곡식빵리뉴얼,1,12800,12800
2026-07-03,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103644,더잡곡식빵리뉴얼,1,12800,12800
2026-07-13,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103644,더잡곡식빵리뉴얼,1,12800,12800
2026-07-17,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103644,더잡곡식빵리뉴얼,1,12800,12800
2026-07-24,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103644,더잡곡식빵리뉴얼,2,12800,25600
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103644,더잡곡식빵리뉴얼,5,12800,64000
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103644,더잡곡식빵리뉴얼,1,12800,12800
2026-07-06,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,1,7500,7500
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,1,7500,7500
2026-07-10,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,3,7500,22500
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,1,7500,7500
2026-07-18,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,1,7500,7500
2026-07-20,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,1,7500,7500
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,4,7500,30000
2026-07-27,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,2,7500,15000
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,1,7500,7500
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),식빵,103814,얼룩 고양 식빵,2,7500,15000
2026-07-01,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,1,6900,6900
2026-07-12,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,1,6900,6900
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,1,6900,6900
2026-07-21,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,1,6900,6900
2026-07-22,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,3,6900,20700
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,1,6900,6900
2026-07-29,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,3,6900,20700
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,2,6900,13800
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103824,리치 모카빵,1,6900,6900
2026-07-12,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103827,촉촉연유브래드,1,6900,6900
2026-07-16,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103827,촉촉연유브래드,1,6900,6900
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),미니식빵,103827,촉촉연유브래드,1,6900,6900
2026-07-03,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,1,4800,4800
2026-07-05,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,4,4800,19200
2026-07-06,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,3,4800,14400
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,8,4800,38400
2026-07-08,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,0,4800,0
2026-07-09,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,2,4800,9600
2026-07-11,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,1,4800,4800
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,7,4800,33600
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,4,4800,19200
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102983,촉촉감자치아바타,8,4800,38400
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,8,8000,64000
2026-07-08,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,3,8000,24000
2026-07-09,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,9,8000,72000
2026-07-10,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,3,8000,24000
2026-07-13,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,4,8000,32000
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,4,8000,32000
2026-07-22,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,2,8000,16000
2026-07-27,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,5,8000,40000
2026-07-29,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,9,8000,72000
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,1,8000,8000
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102991,곡물가득로데브,4,8000,32000
2026-07-08,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102992,플레인로데브,2,7800,15600
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102992,플레인로데브,1,7800,7800
2026-07-20,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102992,플레인로데브,1,7800,7800
2026-07-22,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102992,플레인로데브,2,7800,15600
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102992,플레인로데브,3,7800,23400
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102992,플레인로데브,3,7800,23400
2026-07-01,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,2,7800,15600
2026-07-02,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,1,7800,7800
2026-07-03,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,1,7800,7800
2026-07-06,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,1,7800,7800
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,5,7800,39000
2026-07-09,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,2,7800,15600
2026-07-10,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,1,7800,7800
2026-07-12,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,1,7800,7800
2026-07-13,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,2,7800,15600
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,3,7800,23400
2026-07-15,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,2,7800,15600
2026-07-20,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,4,7800,31200
2026-07-22,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,1,7800,7800
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,3,7800,23400
2026-07-24,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,2,7800,15600
2026-07-27,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,2,7800,15600
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,3,7800,23400
2026-07-29,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,3,7800,23400
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,4,7800,31200
2026-07-31,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,102993,프룻로데브,4,7800,31200
2026-07-01,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,4,5500,22000
2026-07-02,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,1,5500,5500
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,2,5500,11000
2026-07-09,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,2,5500,11000
2026-07-13,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,2,5500,11000
2026-07-15,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,1,5500,5500
2026-07-16,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,1,5500,5500
2026-07-21,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,3,5500,16500
2026-07-22,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,2,5500,11000
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,2,5500,11000
2026-07-24,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,2,5500,11000
2026-07-27,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,1,5500,5500
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,1,5500,5500
2026-07-29,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,4,5500,22000
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103574,무화과오트통밀100,3,5500,16500
2026-07-01,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),3,5500,16500
2026-07-05,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),1,5500,5500
2026-07-06,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),4,5500,22000
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),1,5500,5500
2026-07-09,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),1,5500,5500
2026-07-13,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),2,5500,11000
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),2,5500,11000
2026-07-15,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),1,5500,5500
2026-07-16,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),2,5500,11000
2026-07-22,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),1,5500,5500
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),2,5500,11000
2026-07-27,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),1,5500,5500
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),1,5500,5500
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),건강빵,103575,단호박고구마통밀(whole),2,5500,11000
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),모닝롤,102683,모닝롤,2,3800,7600
2026-07-24,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),모닝롤,102683,모닝롤,1,3800,3800
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),스콘,101119,레몬스콘,2,3800,7600
2026-07-12,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),스콘,101119,레몬스콘,3,3800,11400
2026-07-22,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),스콘,101119,레몬스콘,1,3800,3800
2026-07-24,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),스콘,101119,레몬스콘,4,3800,15200
2026-07-25,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),스콘,101119,레몬스콘,1,3800,3800
2026-07-26,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),스콘,101119,레몬스콘,2,3800,7600
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),스콘,101119,레몬스콘,1,3800,3800
2026-07-01,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102778,앙버터소금빵,2,4800,9600
2026-07-02,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102778,앙버터소금빵,1,4800,4800
2026-07-12,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102778,앙버터소금빵,1,4800,4800
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102778,앙버터소금빵,4,4800,19200
2026-07-16,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102778,앙버터소금빵,2,4800,9600
2026-07-18,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102778,앙버터소금빵,5,4800,24000
2026-07-30,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102778,앙버터소금빵,1,4800,4800
2026-07-02,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,5,3600,18000
2026-07-03,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,2,3600,7200
2026-07-05,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,9,3600,32400
2026-07-07,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,9,3600,32400
2026-07-09,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,1,3600,3600
2026-07-12,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,7,3600,25200
2026-07-13,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,4,3600,14400
2026-07-14,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,7,3600,25200
2026-07-15,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,2,3600,7200
2026-07-16,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,17,3600,61200
2026-07-18,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,12,3600,43200
2026-07-19,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,1,3600,3600
2026-07-23,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,12,3600,43200
2026-07-28,밀도,밀도 뉴코아강남점,폐기,유통기한초과(폐기),소금빵,102844,the부드러운소금빵,6,3600,21600
2026-07-22,밀도,밀도 롯데노원점,폐기,파손(폐기),쿠키 브라우니,103459,샤브레쿠키(2ea),1,2000,2000
2026-07-25,밀도,밀도 롯데노원점,폐기,파손(폐기),쿠키 브라우니,103459,샤브레쿠키(2ea),1,2000,2000
2026-07-12,밀도,밀도 롯데노원점,폐기,파손(폐기),식빵,102684,튼튼고양식빵,1,6900,6900
2026-07-12,밀도,밀도 롯데노원점,폐기,파손(폐기),스콘,101119,레몬스콘,1,3800,3800
2026-07-19,밀도,밀도 롯데노원점,폐기,파손(폐기),스콘,101119,레몬스콘,2,3800,7600
2026-07-11,밀도,밀도 롯데노원점,폐기,불량(폐기),페이스트리,103768,애플시나몬크림치즈데니쉬,1,4900,4900
2026-07-11,밀도,밀도 롯데노원점,폐기,불량(폐기),페이스트리,103769,고창고구마데니쉬,1,4600,4600
2026-07-20,밀도,밀도 롯데노원점,폐기,불량(폐기),페이스트리,103769,고창고구마데니쉬,1,4600,4600
2026-07-20,밀도,밀도 롯데노원점,폐기,불량(폐기),쿠키 브라우니,103459,샤브레쿠키(2ea),1,2000,2000
2026-07-11,밀도,밀도 롯데노원점,폐기,불량(폐기),스콘,101119,레몬스콘,7,3800,26600
2026-07-04,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,9,4700,42300
2026-07-06,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,6,4700,28200
2026-07-09,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,2,4700,9400
2026-07-10,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,1,4700,4700
2026-07-11,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,2,4700,9400
2026-07-14,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,2,4700,9400
2026-07-20,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,1,4700,4700
2026-07-25,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,2,4700,9400
2026-07-30,밀도,밀도 롯데노원점,폐기,유통기한초과(폐기),간식빵,100010,큐브커스터드,2,4700,9400
