기준일,매장명,대분류명,중분류명,품목코드,품목명,수량,총매출,실매출
2026-08-31,밀도 알토점,기타,기타,102061,쇼핑백(소),69,13800,13800
2026-08-01,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-02,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-03,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-04,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-05,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-06,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-07,밀도 알토점,기타,기타,102078,알토쇼핑백,1,500,0
2026-08-08,밀도 알토점,기타,기타,102078,알토쇼핑백,1,500,500
2026-08-09,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-10,밀도 알토점,기타,기타,102078,알토쇼핑백,2,1000,1000
2026-08-11,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-12,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-13,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-14,밀도 알토점,기타,기타,102078,알토쇼핑백,3,1500,1500
2026-08-15,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-16,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-17,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-18,밀도 알토점,기타,기타,102078,알토쇼핑백,1,500,500
2026-08-19,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-20,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-21,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-22,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-23,밀도 알토점,기타,기타,102078,알토쇼핑백,1,500,500
2026-08-24,밀도 알토점,기타,기타,102078,알토쇼핑백,1,500,500
2026-08-25,밀도 알토점,기타,기타,102078,알토쇼핑백,1,500,500
2026-08-26,밀도 알토점,기타,기타,102078,알토쇼핑백,1,500,500
2026-08-27,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-28,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-29,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-30,밀도 알토점,기타,기타,102078,알토쇼핑백,0,0,0
2026-08-31,밀도 알토점,기타,기타,102078,알토쇼핑백,6,3000,3000
2026-08-01,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,13,80600,80600
2026-08-02,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,10,62000,62000
2026-08-03,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,6,37200,37200
2026-08-04,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,5,31000,31000
2026-08-05,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,5,31000,31000
2026-08-06,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,3,18600,18600
2026-08-07,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,8,49600,49600
2026-08-08,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,4,24800,24800
2026-08-09,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,12,74400,74400
2026-08-10,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,11,68200,68200
2026-08-11,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,5,31000,31000
2026-08-12,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,11,68200,68200
2026-08-13,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,6,37200,37200
2026-08-14,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,8,49600,49600
2026-08-15,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,6,37200,37200
2026-08-16,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,6,37200,37200
2026-08-17,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,6,37200,37200
2026-08-18,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,6,37200,37200
2026-08-19,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,6,37200,37200
2026-08-20,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,5,31000,31000
2026-08-21,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,7,43400,43400
2026-08-22,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,12,74400,74400
2026-08-23,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,11,68200,68200
2026-08-24,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,4,24800,24800
2026-08-25,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,8,49600,49600
2026-08-26,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,10,62000,62000
2026-08-27,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,9,55800,55800
2026-08-28,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,2,12400,12400
2026-08-29,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,6,37200,37200
2026-08-30,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,9,55800,55800
2026-08-31,밀도 알토점,디저트,디저트,103616,수제국산생크림롤케이크,10,62000,62000
2026-08-01,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),4,26000,26000
2026-08-02,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-03,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-04,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),1,6500,6500
2026-08-05,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),6,39000,39000
2026-08-06,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-07,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-08,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),1,6500,6500
2026-08-09,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),4,26000,26000
2026-08-10,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),4,26000,26000
2026-08-11,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),0,0,0
2026-08-12,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),5,32500,32500
2026-08-13,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),4,26000,26000
2026-08-14,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),0,0,0
2026-08-15,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-16,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),2,13000,13000
2026-08-17,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),2,13000,13000
2026-08-18,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),2,13000,13000
2026-08-19,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-20,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),5,32500,32500
2026-08-21,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),8,52000,52000
2026-08-22,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-23,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),5,32500,32500
2026-08-24,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-25,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),2,13000,13000
2026-08-26,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-27,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-28,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),4,26000,26000
2026-08-29,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),2,13000,13000
2026-08-30,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),2,13000,13000
2026-08-31,밀도 알토점,디저트,디저트,103737,허쉬딥초코롤케이크(조각),3,19500,19500
2026-08-01,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,4,52000,52000
2026-08-02,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,0,0,0
2026-08-03,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,3,39000,39000
2026-08-04,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,4,52000,52000
2026-08-05,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,1,13000,13000
2026-08-06,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,4,52000,52000
2026-08-07,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,4,52000,52000
2026-08-08,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,4,52000,52000
2026-08-09,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,2,26000,26000
2026-08-10,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,3,39500,39500
2026-08-11,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,1,13500,13500
2026-08-12,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,1,13000,13000
2026-08-13,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,2,26000,26000
2026-08-14,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,2,26000,26000
2026-08-15,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,4,52000,52000
2026-08-16,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,2,26000,26000
2026-08-17,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,4,52000,52000
2026-08-18,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,0,0,0
2026-08-19,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,0,0,0
2026-08-20,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,1,13500,13500
2026-08-21,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,2,26000,26000
2026-08-22,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,3,39000,39000
2026-08-23,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,0,0,0
2026-08-24,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,0,0,0
2026-08-25,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,2,26000,26000
2026-08-26,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,3,39000,26658
2026-08-27,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,0,0,0
2026-08-28,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,1,13000,13000
2026-08-29,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,7,91000,91000
2026-08-30,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,3,39000,39000
2026-08-31,밀도 알토점,디저트,카스텔라,102866,에그촉촉 카스텔라,9,117000,117000
2026-08-01,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),1,6500,6500
2026-08-02,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),3,19500,19500
2026-08-03,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),1,6500,6500
2026-08-04,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),4,26000,26000
2026-08-05,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),1,6500,6500
2026-08-06,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),1,6500,6500
2026-08-07,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),2,13000,13000
2026-08-08,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),1,7000,7000
2026-08-09,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),7,45500,45500
2026-08-10,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),5,33000,33000
2026-08-11,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),1,6500,6500
2026-08-12,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),8,52500,52500
2026-08-13,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),5,32500,32500
2026-08-14,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),4,26000,26000
2026-08-15,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),3,19500,19500
2026-08-16,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),5,33500,33500
2026-08-17,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),2,13000,6500
2026-08-18,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),0,0,0
2026-08-19,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),0,0,0
2026-08-20,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),6,40500,40500
2026-08-21,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),2,13000,13000
2026-08-22,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),2,13000,13000
2026-08-23,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),6,39000,39000
2026-08-24,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),5,33000,33000
2026-08-25,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),0,0,0
2026-08-26,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),7,45500,39329
2026-08-27,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),4,26500,26500
2026-08-28,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),1,6500,6500
2026-08-29,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),3,19500,19500
2026-08-30,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),0,0,0
2026-08-31,밀도 알토점,디저트,카스텔라,103016,에그촉촉 카스텔라(half),0,0,0
2026-08-01,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,26000
2026-08-02,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,3,39000,39000
2026-08-03,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,26000
2026-08-04,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,1,13000,13000
2026-08-05,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,26000
2026-08-06,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,3,39000,39000
2026-08-07,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,1,13000,13000
2026-08-08,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,26000
2026-08-09,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,0,0,0
2026-08-10,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,1,13000,13000
2026-08-11,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,1,13000,13000
2026-08-12,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,0,0,0
2026-08-13,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,0,0,0
2026-08-14,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,3,39000,36400
2026-08-15,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,3,39000,39000
2026-08-16,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,0,0,0
2026-08-17,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,13000
2026-08-18,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,1,13000,13000
2026-08-19,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,0,0,0
2026-08-20,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,26000
2026-08-21,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,1,13000,13000
2026-08-22,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,3,39000,39000
2026-08-23,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,26000
2026-08-24,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,1,13000,13000
2026-08-25,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,1,13000,13000
2026-08-26,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,1,13000,13000
2026-08-27,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,0,0,0
2026-08-28,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,26000
2026-08-29,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,26000
2026-08-30,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,2,26000,26000
2026-08-31,밀도 알토점,디저트,카스텔라,103842,제주한라봉에그촉촉카스텔라,4,52000,52000
2026-08-01,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,27,157100,157100
2026-08-02,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,22,128100,128100
2026-08-03,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,37,215600,215600
2026-08-04,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,35,204000,204000
2026-08-05,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,33,191400,191400
2026-08-06,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,34,197700,197700
2026-08-07,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,48,280900,280900
2026-08-08,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,22,128600,128600
2026-08-09,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,22,128100,118100
2026-08-10,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,32,186600,186600
2026-08-11,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,36,210800,210800
2026-08-12,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,35,203000,203000
2026-08-13,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,31,179800,179800
2026-08-14,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,45,262500,260180
2026-08-15,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,27,160600,160600
2026-08-16,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,21,122300,122300
2026-08-17,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,34,198200,186600
2026-08-18,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,35,203500,203500
2026-08-19,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,41,237800,237800
2026-08-20,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,33,191900,191900
2026-08-21,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,43,250900,248580
2026-08-22,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,26,151300,151300
2026-08-23,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,25,145500,145500
2026-08-24,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,35,203000,203000
2026-08-25,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,36,209800,209800
2026-08-26,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,34,198200,198200
2026-08-27,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,34,198200,198200
2026-08-28,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,53,307400,307400
2026-08-29,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,36,210300,210300
2026-08-30,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,20,119000,119000
2026-08-31,밀도 알토점,샌드위치,시그니처샌드,102272,땅콩크림샌드,28,162400,162400
2026-08-01,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,12,62400,62400
2026-08-02,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,16,83200,83200
2026-08-03,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,12,62400,62400
2026-08-04,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,8,41600,41600
2026-08-05,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,10,52000,52000
2026-08-06,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,12,62400,62400
2026-08-07,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,13,67600,67600
2026-08-08,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,13,67600,67600
2026-08-09,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,13,67600,67600
2026-08-10,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,5,26000,26000
2026-08-11,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,15,78000,78000
2026-08-12,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,7,36400,36400
2026-08-13,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,5,26000,26000
2026-08-14,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,10,52000,52000
2026-08-15,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,8,41600,41600
2026-08-16,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,8,41600,41600
2026-08-17,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,10,52000,52000
2026-08-18,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,13,67600,67600
2026-08-19,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,7,36400,36400
2026-08-20,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,10,52000,52000
2026-08-21,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,10,52000,50960
2026-08-22,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,10,52000,52000
2026-08-23,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,12,62400,62400
2026-08-24,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,11,57200,57200
2026-08-25,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,8,41600,41600
2026-08-26,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,9,46800,46800
2026-08-27,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,8,41600,41600
2026-08-28,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,10,52000,52000
2026-08-29,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,7,36400,36400
2026-08-30,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,12,62400,62400
2026-08-31,밀도 알토점,샌드위치,샌드위치,103286,에그마요 소금빵,7,36400,36400
2026-08-01,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,8,71200,71200
2026-08-02,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,4,35600,35600
2026-08-03,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,11,97900,97900
2026-08-04,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,12,106800,106800
2026-08-05,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,11,97900,97900
2026-08-06,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,11,97900,97900
2026-08-07,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,11,97900,97900
2026-08-08,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,8,71200,71200
2026-08-09,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,6,53400,53400
2026-08-10,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,11,97900,97900
2026-08-11,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,13,115700,115700
2026-08-12,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,13,115700,115700
2026-08-13,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,8,71200,71200
2026-08-14,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,9,81100,81100
2026-08-15,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,4,35600,35600
2026-08-16,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,5,44500,35600
2026-08-17,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,5,44500,44500
2026-08-18,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,9,80600,80600
2026-08-19,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,13,115700,115700
2026-08-20,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,12,106800,106800
2026-08-21,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,13,115700,115700
2026-08-22,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,6,53400,53400
2026-08-23,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,4,35600,35600
2026-08-24,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,8,71200,71200
2026-08-25,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,14,124600,124600
2026-08-26,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,11,97900,97900
2026-08-27,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,12,106800,106800
2026-08-28,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,7,62300,62300
2026-08-29,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,2,17800,17800
2026-08-30,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,8,71200,71200
2026-08-31,밀도 알토점,샌드위치,샌드위치,103805,아이올리베이컨토마토샌드위치,12,106800,106800
2026-08-01,밀도 알토점,샌드위치,샌드위치,103806,바질치폴레닭가슴살샌드위치,8,71200,71200
2026-08-02,밀도 알토점,샌드위치,샌드위치,103806,바질치폴레닭가슴살샌드위치,4,35600,35600
2026-08-03,밀도 알토점,샌드위치,샌드위치,103806,바질치폴레닭가슴살샌드위치,11,97900,97900
