기준일,브랜드,매장명,매출액_원,원본매출_만원
2026-07-14,폴바셋,전주 금암 DT점,63546,6.3546
2026-07-14,폴바셋,부산 연산역점,88113,8.8113
2026-07-14,폴바셋,신세계아울렛 시흥점,20638,2.0638
2026-07-14,폴바셋,롯데몰 동부산점,39546,3.9546
2026-07-14,폴바셋,수원 월드컵경기장점,92547,9.2547
2026-07-14,폴바셋,롯데아울렛 김해점,33547,3.3547
2026-07-14,폴바셋,고창 선운사점,47820,4.782
2026-07-14,폴바셋,송도 SK바이오사이언스점,3273,0.3273
2026-07-14,폴바셋,강서 마곡 DT점,93456,9.3456
2026-07-14,폴바셋,부산 금곡 강변점,99369,9.9369
2026-07-14,폴바셋,청주 방서 DT점,42000,4.2
2026-07-14,폴바셋,롯데아울렛 이천점,24820,2.482
2026-07-14,폴바셋,증미역점,24273,2.4273
2026-07-14,폴바셋,롯데백화점 중동점,83820,8.382
2026-07-14,폴바셋,평택 소사 DT점,68274,6.8274
2026-07-14,폴바셋,여의도 국회대로점,46728,4.6728
2026-07-14,폴바셋,반포 쌍동빌딩점,58546,5.8546
2026-07-14,폴바셋,혜화역점,78183,7.8183
2026-07-14,폴바셋,송도 센트럴파크점,40455,4.0455
2026-07-14,폴바셋,영등포 타임스퀘어점,92547,9.2547
2026-07-14,폴바셋,수서역점,62001,6.2001
2026-07-14,폴바셋,코엑스몰점,110274,11.0274
2026-07-14,폴바셋,광화문 예금보험공사점,155312,15.5312
2026-07-14,폴바셋,용산 아이파크몰점,104734,10.4734
2026-07-14,폴바셋,해운대 팔라티움점,0,0
2026-07-14,폴바셋,롯데백화점 상인점,238377,23.8377
2026-07-14,폴바셋,여의도 현대카드점,177304,17.7304
2026-07-14,폴바셋,연세와병원점,120368,12.0368
2026-07-14,폴바셋,압구정2호점,131644,13.1644
2026-07-14,폴바셋,선릉역 동훈타워점,361644,36.1644
2026-07-14,폴바셋,한남 커피스테이션,133827,13.3827
2026-07-14,폴바셋,강서 부민병원점,253829,25.3829
2026-07-14,폴바셋,현대백화점 미아점,146099,14.6099
2026-07-14,폴바셋,코리아나호텔점,133665,13.3665
2026-07-14,폴바셋,강남삼성타운점,191188,19.1188
2026-07-14,폴바셋,종각역점,321289,32.1289
2026-07-14,폴바셋,청담역점,227190,22.719
2026-07-14,폴바셋,대구 수성못점,155602,15.5602
2026-07-14,폴바셋,강남역 삼성화재점,250466,25.0466
2026-07-14,폴바셋,신세계 센텀시티몰점,198466,19.8466
2026-07-14,폴바셋,교대역점,139610,13.961
2026-07-14,폴바셋,페럼타워점,353374,35.3374
2026-07-14,폴바셋,스타필드빌리지 운정점,208374,20.8374
2026-07-14,폴바셋,인천 송도 DT점,249193,24.9193
2026-07-14,폴바셋,청량리역점,190832,19.0832
2026-07-14,폴바셋,광교엘포트몰점,212557,21.2557
2026-07-14,폴바셋,광화문 G타워점,314585,31.4585
2026-07-14,폴바셋,파르나스몰점,311836,31.1836
2026-07-14,폴바셋,광교 경기도청점,301463,30.1463
2026-07-14,폴바셋,수원컨트리클럽점,283467,28.3467
2026-07-14,폴바셋,갤러리아 광교점,189913,18.9913
2026-07-14,폴바셋,현대아울렛 김포점,115918,11.5918
2026-07-14,폴바셋,대치역점,351105,35.1105
2026-07-14,폴바셋,일산 마두점,371289,37.1289
2026-07-14,폴바셋,여의도 부국증권점,263101,26.3101
2026-07-14,폴바셋,교보문고 강남점,376292,37.6292
2026-07-14,폴바셋,을지로 파인에비뉴점,442929,44.2929
2026-07-14,폴바셋,여의도 IFC몰점,481569,48.1569
2026-07-14,폴바셋,산본역점,444223,44.4223
2026-07-14,폴바셋,인천공항 T1 입국점,472765,47.2765
2026-07-14,폴바셋,영종도 파라다이스시티점,532485,53.2485
2026-07-14,폴바셋,제주공항 국내선점,578731,57.8731
2026-07-14,폴바셋,연세암병원점,694300,69.43
2026-07-14,폴바셋,고대구로병원점,1071308,107.1308
2026-07-14,폴바셋,강남구청역점,725263,72.5263
2026-07-14,폴바셋,강남점,711932,71.1932
2026-07-14,폴바셋,인천공항 T2 입국점,807981,80.7981
2026-07-14,폴바셋,사당 파스텔시티점,1008724,100.8724
2026-07-14,폴바셋,일원역점,1673790,167.379
2026-07-14,폴바셋,광화문점,2272486,227.2486
2026-07-15,폴바셋,신세계백화점 광주점,0,0
2026-07-15,폴바셋,롯데백화점 동탄점,0,0
2026-07-15,폴바셋,스타필드 하남 2호점,0,0
2026-07-15,폴바셋,신세계백화점 대구 1호점,0,0
2026-07-15,폴바셋,롯데백화점 노원점,0,0
2026-07-15,폴바셋,스타필드 수원점,0,0
2026-07-15,폴바셋,롯데백화점 대구점,0,0
2026-07-15,폴바셋,롯데백화점 부산본점,0,0
2026-07-15,폴바셋,대전엑스포 스카이점,0,0
2026-07-15,폴바셋,현대모터스튜디오 서울점,0,0
2026-07-15,폴바셋,광화문 디타워점,0,0
2026-07-15,폴바셋,제주 용담 DT점,0,0
2026-07-15,폴바셋,롯데마트 서초점,0,0
2026-07-15,폴바셋,삼성전자 평택점,0,0
2026-07-15,폴바셋,갤러리아 타임월드점,0,0
2026-07-15,폴바셋,롯데백화점 관악점,8091,0.8091
2026-07-15,폴바셋,롯데월드몰점,0,0
2026-07-15,폴바셋,스타필드 안성점,0,0
2026-07-15,폴바셋,롯데아울렛 남악점,8091,0.8091
2026-07-15,폴바셋,롯데백화점 평촌점,0,0
2026-07-15,폴바셋,롯데백화점 광주점,8091,0.8091
2026-07-15,폴바셋,현대백화점 충청점,13755,1.3755
2026-07-15,폴바셋,현대백화점 천호점,23364,2.3364
2026-07-15,폴바셋,신세계백화점 의정부점,16182,1.6182
2026-07-15,폴바셋,신세계백화점 센텀시티점,15273,1.5273
2026-07-15,폴바셋,삼성전자 온양캠퍼스점,24182,2.4182
2026-07-15,폴바셋,현대백화점 울산점,39546,3.9546
2026-07-15,폴바셋,포항 영일대 DT점,15273,1.5273
2026-07-15,폴바셋,롯데백화점 창원점,31455,3.1455
2026-07-15,폴바셋,AK플라자 수원점,31455,3.1455
2026-07-15,폴바셋,더현대 대구점,16182,1.6182
2026-07-15,폴바셋,스타필드시티 위례점,15273,1.5273
2026-07-15,폴바셋,현대아울렛 대전점,15273,1.5273
2026-07-15,폴바셋,스타필드 고양 1호점,22455,2.2455
2026-07-15,폴바셋,롯데아울렛 기흥점,30002,3.0002
2026-07-15,폴바셋,롯데백화점 김포공항점,15273,1.5273
2026-07-15,폴바셋,롯데백화점 대전점,31455,3.1455
2026-07-15,폴바셋,마산 회원 DT점,31455,3.1455
2026-07-15,폴바셋,롯데아울렛 광주수완점,22455,2.2455
2026-07-15,폴바셋,한국경제신문사점,24273,2.4273
2026-07-15,폴바셋,신세계 사우스시티점,24273,2.4273
2026-07-15,폴바셋,삼성 DSR점,22455,2.2455
2026-07-15,폴바셋,신세계백화점 대구 2호점,24273,2.4273
2026-07-15,폴바셋,뉴코아 강남점,14364,1.4364
2026-07-15,폴바셋,롯데백화점 울산점,24456,2.4456
2026-07-15,폴바셋,AK플라자 광명점,21182,2.1182
2026-07-15,폴바셋,롯데백화점 강남점,30546,3.0546
2026-07-15,폴바셋,마산 해안대로 DT점,40455,4.0455
2026-07-15,폴바셋,여의도점,32364,3.2364
2026-07-15,폴바셋,구미 봉곡 DT점,31455,3.1455
2026-07-15,폴바셋,스타필드 하남 1호점,47637,4.7637
2026-07-15,폴바셋,롯데백화점 잠실점,29300,2.93
2026-07-15,폴바셋,종로 G1점,26002,2.6002
2026-07-15,폴바셋,롯데월드 아이스링크점,23364,2.3364
2026-07-15,폴바셋,롯데몰 은평점,47637,4.7637
2026-07-15,폴바셋,롯데몰 수지점,23364,2.3364
2026-07-15,폴바셋,구로 G타워점,16182,1.6182
2026-07-15,폴바셋,경산 옥곡 DT점,30546,3.0546
2026-07-15,폴바셋,롯데백화점 광복점,32457,3.2457
2026-07-15,폴바셋,서소문점,47637,4.7637
2026-07-15,폴바셋,인스파이어점,37728,3.7728
2026-07-15,폴바셋,롯데백화점 본점,38909,3.8909
2026-07-15,폴바셋,오산대 DT점,60483,6.0483
2026-07-15,폴바셋,교보문고 합정점,32364,3.2364
2026-07-15,폴바셋,NC타워 삼성점,62910,6.291
2026-07-15,폴바셋,AK플라자 홍대점,30546,3.0546
2026-07-15,폴바셋,부산 전포 DT점,45819,4.5819
2026-07-15,폴바셋,송도 트리플스트리트점,54819,5.4819
2026-07-15,폴바셋,부산 괴정 DT점,62910,6.291
2026-07-15,폴바셋,양산 웅상 DT점,95274,9.5274
2026-07-15,폴바셋,파미에스테이션점,55728,5.5728
2026-07-15,폴바셋,롯데아울렛 이시아폴리스점,75174,7.5174
2026-07-15,폴바셋,경주 교동 DT점,8091,0.8091
2026-07-15,폴바셋,김포 구래 DT점,8091,0.8091
2026-07-15,폴바셋,대구 방촌 DT점,78183,7.8183
2026-07-15,폴바셋,광화문 흥국생명점,68274,6.8274
2026-07-15,폴바셋,북수원IC DT점,45819,4.5819
2026-07-15,폴바셋,제주 아라 DT점,40455,4.0455
2026-07-15,폴바셋,경산 임당역 DT점,53910,5.391
2026-07-15,폴바셋,대구 감삼 DT점,22455,2.2455
2026-07-15,폴바셋,GFC점,75119,7.5119
2026-07-15,폴바셋,MBC몰 파크점,73819,7.3819
2026-07-15,폴바셋,현대아울렛 남양주점,53547,5.3547
2026-07-15,폴바셋,부산 대연 DT점,55728,5.5728
2026-07-15,폴바셋,대구 만촌 DT점,90729,9.0729
2026-07-15,폴바셋,천안 구성 DT점,36455,3.6455
2026-07-15,폴바셋,상일동점,8091,0.8091
2026-07-15,폴바셋,광명 철산 DT점,78183,7.8183
2026-07-15,폴바셋,용인시청 DT점,69183,6.9183
2026-07-15,폴바셋,전주 금암 DT점,54819,5.4819
2026-07-15,폴바셋,부산 연산역점,69093,6.9093
2026-07-15,폴바셋,신세계아울렛 시흥점,34821,3.4821
2026-07-15,폴바셋,롯데몰 동부산점,45819,4.5819
2026-07-15,폴바셋,수원 월드컵경기장점,40455,4.0455
2026-07-15,폴바셋,롯데아울렛 김해점,62731,6.2731
2026-07-15,폴바셋,고창 선운사점,19002,1.9002
2026-07-15,폴바셋,송도 SK바이오사이언스점,18274,1.8274
2026-07-15,폴바셋,강서 마곡 DT점,79092,7.9092
2026-07-15,폴바셋,부산 금곡 강변점,105097,10.5097
2026-07-15,폴바셋,청주 방서 DT점,35546,3.5546
2026-07-15,폴바셋,롯데아울렛 이천점,98004,9.8004
2026-07-15,폴바셋,증미역점,107820,10.782
2026-07-15,폴바셋,롯데백화점 중동점,68821,6.8821
2026-07-15,폴바셋,평택 소사 DT점,53001,5.3001
2026-07-15,폴바셋,여의도 국회대로점,55728,5.5728
2026-07-15,폴바셋,반포 쌍동빌딩점,75909,7.5909
2026-07-15,폴바셋,혜화역점,42364,4.2364
2026-07-15,폴바셋,송도 센트럴파크점,54819,5.4819
2026-07-15,폴바셋,영등포 타임스퀘어점,62001,6.2001
2026-07-15,폴바셋,수서역점,47637,4.7637
2026-07-15,폴바셋,코엑스몰점,159820,15.982
2026-07-15,폴바셋,광화문 예금보험공사점,94103,9.4103
2026-07-15,폴바셋,용산 아이파크몰점,109916,10.9916
2026-07-15,폴바셋,해운대 팔라티움점,0,0
2026-07-15,폴바셋,롯데백화점 상인점,191092,19.1092
2026-07-15,폴바셋,여의도 현대카드점,179938,17.9938
2026-07-15,폴바셋,연세와병원점,116821,11.6821
2026-07-15,폴바셋,압구정2호점,157460,15.746
2026-07-15,폴바셋,선릉역 동훈타워점,278830,27.883
2026-07-15,폴바셋,한남 커피스테이션,236118,23.6118
2026-07-15,폴바셋,강서 부민병원점,209645,20.9645
2026-07-15,폴바셋,현대백화점 미아점,199281,19.9281
2026-07-15,폴바셋,코리아나호텔점,142002,14.2002
2026-07-15,폴바셋,강남삼성타운점,199102,19.9102
2026-07-15,폴바셋,종각역점,335560,33.556
2026-07-15,폴바셋,청담역점,258101,25.8101
2026-07-15,폴바셋,대구 수성못점,208217,20.8217
2026-07-15,폴바셋,강남역 삼성화재점,283648,28.3648
2026-07-15,폴바셋,신세계 센텀시티몰점,196198,19.6198
2026-07-15,폴바셋,교대역점,293283,29.3283
2026-07-15,폴바셋,페럼타워점,254923,25.4923
2026-07-15,폴바셋,스타필드빌리지 운정점,186557,18.6557
2026-07-15,폴바셋,인천 송도 DT점,244095,24.4095
2026-07-15,폴바셋,청량리역점,189649,18.9649
2026-07-15,폴바셋,광교엘포트몰점,262557,26.2557
2026-07-15,폴바셋,광화문 G타워점,291287,29.1287
2026-07-15,폴바셋,파르나스몰점,267743,26.7743
2026-07-15,폴바셋,광교 경기도청점,261281,26.1281
2026-07-15,폴바셋,수원컨트리클럽점,295831,29.5831
2026-07-15,폴바셋,갤러리아 광교점,257557,25.7557
2026-07-15,폴바셋,현대아울렛 김포점,153010,15.301
2026-07-15,폴바셋,대치역점,309193,30.9193
2026-07-15,폴바셋,일산 마두점,308698,30.8698
2026-07-15,폴바셋,여의도 부국증권점,307737,30.7737
2026-07-15,폴바셋,교보문고 강남점,336745,33.6745
2026-07-15,폴바셋,을지로 파인에비뉴점,401864,40.1864
2026-07-15,폴바셋,여의도 IFC몰점,466666,46.6666
2026-07-15,폴바셋,산본역점,491484,49.1484
2026-07-15,폴바셋,인천공항 T1 입국점,457586,45.7586
2026-07-15,폴바셋,영종도 파라다이스시티점,418292,41.8292
2026-07-15,폴바셋,제주공항 국내선점,680182,68.0182
2026-07-15,폴바셋,연세암병원점,938790,93.879
2026-07-15,폴바셋,고대구로병원점,1068583,106.8583
2026-07-15,폴바셋,강남구청역점,774148,77.4148
2026-07-15,폴바셋,강남점,903409,90.3409
2026-07-15,폴바셋,인천공항 T2 입국점,939269,93.9269
2026-07-15,폴바셋,사당 파스텔시티점,1071219,107.1219
2026-07-15,폴바셋,일원역점,1535125,153.5125
2026-07-15,폴바셋,광화문점,2240034,224.0034
2026-07-16,폴바셋,신세계백화점 광주점,0,0
2026-07-16,폴바셋,롯데백화점 동탄점,0,0
2026-07-16,폴바셋,스타필드 하남 2호점,0,0
2026-07-16,폴바셋,신세계백화점 대구 1호점,0,0
2026-07-16,폴바셋,롯데백화점 노원점,0,0
2026-07-16,폴바셋,스타필드 수원점,0,0
2026-07-16,폴바셋,롯데백화점 대구점,0,0
2026-07-16,폴바셋,롯데백화점 부산본점,0,0
2026-07-16,폴바셋,대전엑스포 스카이점,0,0
2026-07-16,폴바셋,현대모터스튜디오 서울점,0,0
2026-07-16,폴바셋,광화문 디타워점,0,0
2026-07-16,폴바셋,제주 용담 DT점,0,0
2026-07-16,폴바셋,롯데마트 서초점,0,0
2026-07-16,폴바셋,삼성전자 평택점,0,0
2026-07-16,폴바셋,갤러리아 타임월드점,0,0
2026-07-16,폴바셋,롯데백화점 관악점,0,0
2026-07-16,폴바셋,롯데월드몰점,0,0
2026-07-16,폴바셋,스타필드 안성점,5909,0.5909
2026-07-16,폴바셋,롯데아울렛 남악점,0,0
2026-07-16,폴바셋,롯데백화점 평촌점,0,0
2026-07-16,폴바셋,롯데백화점 광주점,22455,2.2455
2026-07-16,폴바셋,현대백화점 충청점,23364,2.3364
2026-07-16,폴바셋,현대백화점 천호점,0,0
2026-07-16,폴바셋,신세계백화점 의정부점,23364,2.3364
2026-07-16,폴바셋,신세계백화점 센텀시티점,23364,2.3364
2026-07-16,폴바셋,삼성전자 온양캠퍼스점,16182,1.6182
2026-07-16,폴바셋,현대백화점 울산점,16182,1.6182
2026-07-16,폴바셋,포항 영일대 DT점,0,0
2026-07-16,폴바셋,롯데백화점 창원점,30546,3.0546
2026-07-16,폴바셋,AK플라자 수원점,24273,2.4273
2026-07-16,폴바셋,더현대 대구점,15273,1.5273
2026-07-16,폴바셋,스타필드시티 위례점,23364,2.3364
2026-07-16,폴바셋,현대아울렛 대전점,8091,0.8091
2026-07-16,폴바셋,스타필드 고양 1호점,21846,2.1846
2026-07-16,폴바셋,롯데아울렛 기흥점,12183,1.2183
2026-07-16,폴바셋,롯데백화점 김포공항점,16182,1.6182
2026-07-16,폴바셋,롯데백화점 대전점,30546,3.0546
2026-07-16,폴바셋,마산 회원 DT점,23364,2.3364
2026-07-16,폴바셋,롯데아울렛 광주수완점,23364,2.3364
2026-07-16,폴바셋,한국경제신문사점,30546,3.0546
2026-07-16,폴바셋,신세계 사우스시티점,70092,7.0092
2026-07-16,폴바셋,삼성 DSR점,30546,3.0546
2026-07-16,폴바셋,신세계백화점 대구 2호점,8091,0.8091
2026-07-16,폴바셋,뉴코아 강남점,15273,1.5273
2026-07-16,폴바셋,롯데백화점 울산점,9273,0.9273
2026-07-16,폴바셋,AK플라자 광명점,22455,2.2455
2026-07-16,폴바셋,롯데백화점 강남점,23364,2.3364
2026-07-16,폴바셋,마산 해안대로 DT점,30546,3.0546
2026-07-16,폴바셋,여의도점,30546,3.0546
2026-07-16,폴바셋,구미 봉곡 DT점,31455,3.1455
2026-07-16,폴바셋,스타필드 하남 1호점,23364,2.3364
2026-07-16,폴바셋,롯데백화점 잠실점,23364,2.3364
2026-07-16,폴바셋,종로 G1점,34638,3.4638
2026-07-16,폴바셋,롯데월드 아이스링크점,31455,3.1455
2026-07-16,폴바셋,롯데몰 은평점,32364,3.2364
2026-07-16,폴바셋,롯데몰 수지점,62910,6.291
2026-07-16,폴바셋,구로 G타워점,69183,6.9183
2026-07-16,폴바셋,경산 옥곡 DT점,54819,5.4819
2026-07-16,폴바셋,롯데백화점 광복점,56366,5.6366
2026-07-16,폴바셋,서소문점,62910,6.291
2026-07-16,폴바셋,인스파이어점,40455,4.0455
2026-07-16,폴바셋,롯데백화점 본점,48273,4.8273
2026-07-16,폴바셋,오산대 DT점,24273,2.4273
2026-07-16,폴바셋,교보문고 합정점,63819,6.3819
2026-07-16,폴바셋,NC타워 삼성점,62910,6.291
2026-07-16,폴바셋,AK플라자 홍대점,24273,2.4273
2026-07-16,폴바셋,부산 전포 DT점,32364,3.2364
2026-07-16,폴바셋,송도 트리플스트리트점,5664,0.5664
2026-07-16,폴바셋,부산 괴정 DT점,63819,6.3819
2026-07-16,폴바셋,양산 웅상 DT점,62910,6.291
2026-07-16,폴바셋,파미에스테이션점,30546,3.0546
2026-07-16,폴바셋,롯데아울렛 이시아폴리스점,55503,5.5503
2026-07-16,폴바셋,경주 교동 DT점,39546,3.9546
2026-07-16,폴바셋,김포 구래 DT점,47637,4.7637
2026-07-16,폴바셋,대구 방촌 DT점,53910,5.391
2026-07-16,폴바셋,광화문 흥국생명점,62001,6.2001
2026-07-16,폴바셋,북수원IC DT점,54819,5.4819
2026-07-16,폴바셋,제주 아라 DT점,24273,2.4273
2026-07-16,폴바셋,경산 임당역 DT점,104274,10.4274
2026-07-16,폴바셋,대구 감삼 DT점,7182,0.7182
2026-07-16,폴바셋,GFC점,54819,5.4819
2026-07-16,폴바셋,MBC몰 파크점,47000,4.7
2026-07-16,폴바셋,현대아울렛 남양주점,37183,3.7183
2026-07-16,폴바셋,부산 대연 DT점,78183,7.8183
2026-07-16,폴바셋,대구 만촌 DT점,93456,9.3456
2026-07-16,폴바셋,천안 구성 DT점,39546,3.9546
2026-07-16,폴바셋,상일동점,8091,0.8091
2026-07-16,폴바셋,광명 철산 DT점,100638,10.0638
2026-07-16,폴바셋,용인시청 DT점,93456,9.3456
2026-07-16,폴바셋,전주 금암 DT점,120183,12.0183
2026-07-16,폴바셋,부산 연산역점,77275,7.7275
2026-07-16,폴바셋,신세계아울렛 시흥점,40820,4.082
2026-07-16,폴바셋,롯데몰 동부산점,39546,3.9546
2026-07-16,폴바셋,수원 월드컵경기장점,23364,2.3364
2026-07-16,폴바셋,롯데아울렛 김해점,70367,7.0367
2026-07-16,폴바셋,고창 선운사점,45731,4.5731
2026-07-16,폴바셋,송도 SK바이오사이언스점,71547,7.1547
2026-07-16,폴바셋,강서 마곡 DT점,76365,7.6365
2026-07-16,폴바셋,부산 금곡 강변점,43731,4.3731
2026-07-16,폴바셋,청주 방서 DT점,52637,5.2637
2026-07-16,폴바셋,롯데아울렛 이천점,52820,5.282
2026-07-16,폴바셋,증미역점,54819,5.4819
2026-07-16,폴바셋,롯데백화점 중동점,199012,19.9012
2026-07-16,폴바셋,평택 소사 DT점,108729,10.8729
2026-07-16,폴바셋,여의도 국회대로점,71001,7.1001
2026-07-16,폴바셋,반포 쌍동빌딩점,39546,3.9546
2026-07-16,폴바셋,혜화역점,101819,10.1819
2026-07-16,폴바셋,송도 센트럴파크점,31455,3.1455
2026-07-16,폴바셋,영등포 타임스퀘어점,78183,7.8183
2026-07-16,폴바셋,수서역점,84456,8.4456
2026-07-16,폴바셋,코엑스몰점,158274,15.8274
2026-07-16,폴바셋,광화문 예금보험공사점,148459,14.8459
2026-07-16,폴바셋,용산 아이파크몰점,76915,7.6915
2026-07-16,폴바셋,해운대 팔라티움점,398161,39.8161
2026-07-16,폴바셋,롯데백화점 상인점,180116,18.0116
2026-07-16,폴바셋,여의도 현대카드점,191013,19.1013
2026-07-16,폴바셋,연세와병원점,219916,21.9916
2026-07-16,폴바셋,압구정2호점,214373,21.4373
2026-07-16,폴바셋,선릉역 동훈타워점,219646,21.9646
2026-07-16,폴바셋,한남 커피스테이션,198102,19.8102
2026-07-16,폴바셋,강서 부민병원점,194096,19.4096
2026-07-16,폴바셋,현대백화점 미아점,168097,16.8097
2026-07-16,폴바셋,코리아나호텔점,132638,13.2638
2026-07-16,폴바셋,강남삼성타운점,194005,19.4005
2026-07-16,폴바셋,종각역점,255376,25.5376
2026-07-16,폴바셋,청담역점,266465,26.6465
2026-07-16,폴바셋,대구 수성못점,186556,18.6556
2026-07-16,폴바셋,강남역 삼성화재점,181225,18.1225
2026-07-16,폴바셋,신세계 센텀시티몰점,190919,19.0919
2026-07-16,폴바셋,교대역점,291285,29.1285
2026-07-16,폴바셋,페럼타워점,238921,23.8921
2026-07-16,폴바셋,스타필드빌리지 운정점,173191,17.3191
2026-07-16,폴바셋,인천 송도 DT점,238923,23.8923
2026-07-16,폴바셋,청량리역점,167557,16.7557
2026-07-16,폴바셋,광교엘포트몰점,242188,24.2188
2026-07-16,폴바셋,광화문 G타워점,274741,27.4741
2026-07-16,폴바셋,파르나스몰점,246565,24.6565
2026-07-16,폴바셋,광교 경기도청점,266191,26.6191
2026-07-16,폴바셋,수원컨트리클럽점,260554,26.0554
2026-07-16,폴바셋,갤러리아 광교점,217828,21.7828
2026-07-16,폴바셋,현대아울렛 김포점,176644,17.6644
2026-07-16,폴바셋,대치역점,282195,28.2195
2026-07-16,폴바셋,일산 마두점,381839,38.1839
2026-07-16,폴바셋,여의도 부국증권점,444562,44.4562
2026-07-16,폴바셋,교보문고 강남점,385106,38.5106
2026-07-16,폴바셋,을지로 파인에비뉴점,678756,67.8756
2026-07-16,폴바셋,여의도 IFC몰점,528668,52.8668
2026-07-16,폴바셋,산본역점,446300,44.63
2026-07-16,폴바셋,인천공항 T1 입국점,530672,53.0672
2026-07-16,폴바셋,영종도 파라다이스시티점,458564,45.8564
2026-07-16,폴바셋,제주공항 국내선점,403369,40.3369
2026-07-16,폴바셋,연세암병원점,993553,99.3553
2026-07-16,폴바셋,고대구로병원점,1080946,108.0946
2026-07-16,폴바셋,강남구청역점,872639,87.2639
2026-07-16,폴바셋,강남점,943131,94.3131
2026-07-16,폴바셋,인천공항 T2 입국점,888092,88.8092
2026-07-16,폴바셋,사당 파스텔시티점,1077332,107.7332
2026-07-16,폴바셋,일원역점,1567421,156.7421
2026-07-16,폴바셋,광화문점,3527326,352.7326
2026-07-17,폴바셋,신세계백화점 광주점,0,0
2026-07-17,폴바셋,롯데백화점 동탄점,0,0
2026-07-17,폴바셋,스타필드 하남 2호점,0,0
2026-07-17,폴바셋,신세계백화점 대구 1호점,0,0
2026-07-17,폴바셋,롯데백화점 노원점,0,0
2026-07-17,폴바셋,스타필드 수원점,0,0
2026-07-17,폴바셋,롯데백화점 대구점,0,0
2026-07-17,폴바셋,롯데백화점 부산본점,0,0
2026-07-17,폴바셋,대전엑스포 스카이점,0,0
2026-07-17,폴바셋,현대모터스튜디오 서울점,0,0
2026-07-17,폴바셋,광화문 디타워점,0,0
2026-07-17,폴바셋,제주 용담 DT점,0,0
2026-07-17,폴바셋,롯데마트 서초점,0,0
2026-07-17,폴바셋,삼성전자 평택점,0,0
2026-07-17,폴바셋,갤러리아 타임월드점,0,0
2026-07-17,폴바셋,롯데백화점 관악점,0,0
2026-07-17,폴바셋,롯데월드몰점,0,0
2026-07-17,폴바셋,스타필드 안성점,5909,0.5909
2026-07-17,폴바셋,롯데아울렛 남악점,8091,0.8091
2026-07-17,폴바셋,롯데백화점 평촌점,0,0
2026-07-17,폴바셋,롯데백화점 광주점,8091,0.8091
2026-07-17,폴바셋,현대백화점 충청점,0,0
2026-07-17,폴바셋,현대백화점 천호점,15273,1.5273
2026-07-17,폴바셋,신세계백화점 의정부점,7182,0.7182
2026-07-17,폴바셋,신세계백화점 센텀시티점,23364,2.3364
2026-07-17,폴바셋,삼성전자 온양캠퍼스점,0,0
2026-07-17,폴바셋,현대백화점 울산점,7182,0.7182
2026-07-17,폴바셋,포항 영일대 DT점,16182,1.6182
2026-07-17,폴바셋,롯데백화점 창원점,23364,2.3364
2026-07-17,폴바셋,AK플라자 수원점,7182,0.7182
2026-07-17,폴바셋,더현대 대구점,39546,3.9546
2026-07-17,폴바셋,스타필드시티 위례점,8091,0.8091
2026-07-17,폴바셋,현대아울렛 대전점,45819,4.5819
2026-07-17,폴바셋,스타필드 고양 1호점,54819,5.4819
2026-07-17,폴바셋,롯데아울렛 기흥점,22364,2.2364
2026-07-17,폴바셋,롯데백화점 김포공항점,37728,3.7728
2026-07-17,폴바셋,롯데백화점 대전점,31455,3.1455
2026-07-17,폴바셋,마산 회원 DT점,15273,1.5273
2026-07-17,폴바셋,롯데아울렛 광주수완점,16182,1.6182
2026-07-17,폴바셋,한국경제신문사점,0,0
2026-07-17,폴바셋,신세계 사우스시티점,23364,2.3364
2026-07-17,폴바셋,삼성 DSR점,0,0
2026-07-17,폴바셋,신세계백화점 대구 2호점,47637,4.7637
2026-07-17,폴바셋,뉴코아 강남점,24273,2.4273
2026-07-17,폴바셋,롯데백화점 울산점,12638,1.2638
2026-07-17,폴바셋,AK플라자 광명점,22000,2.2
2026-07-17,폴바셋,롯데백화점 강남점,23364,2.3364
2026-07-17,폴바셋,마산 해안대로 DT점,31455,3.1455
2026-07-17,폴바셋,여의도점,0,0
2026-07-17,폴바셋,구미 봉곡 DT점,47637,4.7637
2026-07-17,폴바셋,스타필드 하남 1호점,23364,2.3364
2026-07-17,폴바셋,롯데백화점 잠실점,16182,1.6182
2026-07-17,폴바셋,종로 G1점,30910,3.091
2026-07-17,폴바셋,롯데월드 아이스링크점,31455,3.1455
2026-07-17,폴바셋,롯데몰 은평점,20937,2.0937
2026-07-17,폴바셋,롯데몰 수지점,24273,2.4273
2026-07-17,폴바셋,구로 G타워점,15273,1.5273
2026-07-17,폴바셋,경산 옥곡 DT점,30546,3.0546
2026-07-17,폴바셋,롯데백화점 광복점,23911,2.3911
2026-07-17,폴바셋,서소문점,16182,1.6182
2026-07-17,폴바셋,인스파이어점,62001,6.2001
2026-07-17,폴바셋,롯데백화점 본점,36637,3.6637
2026-07-17,폴바셋,오산대 DT점,47637,4.7637
2026-07-17,폴바셋,교보문고 합정점,23364,2.3364
2026-07-17,폴바셋,NC타워 삼성점,0,0
2026-07-17,폴바셋,AK플라자 홍대점,31455,3.1455
2026-07-17,폴바셋,부산 전포 DT점,35910,3.591
2026-07-17,폴바셋,송도 트리플스트리트점,70092,7.0092
2026-07-17,폴바셋,부산 괴정 DT점,54819,5.4819
2026-07-17,폴바셋,양산 웅상 DT점,45210,4.521
